id,title,vote_average,popularity,tags
2023,Hidalgo,6.5,16.759252,viggomortensen zuleikharobinson omarsharif adamaleximalle louiselombard western adventure horserace horse racehorse joejohnston set 1890 story pony express courier travels arabia compete horse hidalgo dangerous race massive contest prize adventure sends pair around world
71880,Jack and Jill,4.1,22.132418,adamsandler katieholmes alpacino eugenioderbez timmeadows comedy duringcreditsstinger dennisdugan jack sadelstein successful advertising executive los angeles beautiful wife kids dreads one event year thanksgiving visit twin sister jill jills neediness passiveaggressiveness maddening jack turning normally tranquil life upside down
584,2 Fast 2 Furious,6.2,10.520961,paulwalker tyresegibson evamendes colehauser ludacris action crime thriller miami carrace sportscar losangeles car automobileracing johnsingleton its major doublecross former police officer brian oconner teams excon buddy roman pearce transport shipment dirty money shady miamibased importexport dealer carter verone but guys actually working undercover agent monica fuentes bring verone down
309809,The Little Prince,7.6,35.384423,jeffbridges rachelmcadams paulrudd marioncotillard jamesfranco adventure animation fantasy philosophy utopia airplane adventure dystopia littleboy growingup neighbor motherdaughterrelationship school oldman littlegirl crazy basedonchildrensbook story socialdifferences 3d markosborne based bestseller book the little prince movie tells story little girl lives resignation world efficiency work dogmas everything change accidentally discovers neighbor tell story little prince met
4858,The Invasion,5.7,15.673154,nicolekidman danielcraig jeremynortham jeffreywright jacksonbond sciencefiction thriller remake alien escape alieninvasion alieninfection sleeping doppelganger newsreport textmessaging siren contamination oliverhirschbiegel jamesmcteigue washington dc psychologist carol bennell colleague dr ben driscoll two people earth aware epidemic running rampant city they discover alien virus aboard crashed space shuttle transforms anyone comes contact unfeeling drones sleep carol realizes son holds key stopping spread plague races find late
17711,The Adventures of Rocky & Bullwinkle,3.9,8.981427,renerusso jasonalexander piperperabo randyquaid robertdeniro action adventure animation comedy family adventure cartoon comedy breakingthefourthwall talkingtothecamera roadmovie celebritycameo desmcanuff rocky bullwinkle living finances made reruns cartoon show boris natasha somehow manage crossover reality team fearless leader evil criminal turned media mogul evil plans sleeve rocky bullwinkle must stop three wreak havoc
328111,The Secret Life of Pets,5.9,31.482872,louisck ericstonestreet kevinhart jennyslate lakebell animation family pet bunny anthropomorphism dog animal apartmentbuilding sewer terrier manhattannewyorkcity rodent mongrel chrisrenaud the quiet life terrier named max upended owner takes duke stray max instantly dislikes
8698,The League of Extraordinary Gentlemen,5.7,47.436675,seanconnery petawilson shanewest stuarttownsend jasonflemyng fantasy action thriller sciencefiction savingtheworld vampire bite men invisibleman captainnemo allanquatermain venezia immortal stephennorrington to prevent world war breaking out famous characters victorian literature band together battle cunning villain
93456,Despicable Me 2,7.0,136.886704,stevecarell kristenwiig benjaminbratt mirandacosgrove russellbrand animation comedy family secretagent bakery fallinginlove fatherdaughterrelationship duringcreditsstinger firstdate minions 3d pierrecoffin chrisrenaud gru recruited antivillain league help deal powerful new super criminal
602,Independence Day,6.7,60.442593,willsmith billpullman jeffgoldblum marymcdonnell juddhirsch action adventure sciencefiction spacecraft patriotism countdown independence invasion war ufo extraterrestrial spaceship alien battle rolandemmerich on july 2 giant alien mothership enters orbit around earth deploys several dozen saucershaped destroyer spacecraft quickly lay waste major cities around planet on july 3 united states conducts coordinated counterattack fails on july 4 plan devised gain access interior alien mothership space order plant nuclear missile
330,The Lost World: Jurassic Park,6.2,2.502487,jeffgoldblum juliannemoore petepostlethwaite richardattenborough vincevaughn adventure action sciencefiction exoticisland dna paleontology tyrannosaurusrex velociraptor sandiego dinosaur jurassicpark animalhorror stevenspielberg four years jurassic parks genetically bred dinosaurs ran amok multimillionaire john hammond shocks chaos theorist ian malcolm revealing hammond breeding beasties secret location malcolm paleontologist ladylove wildlife videographer join expedition document lethal lizards natural behavior actionpacked thriller
953,Madagascar,6.6,48.110909,benstiller chrisrock davidschwimmer jadapinkettsmith sachabaroncohen family animation lion hippopotamus giraffe penguin zebra ericdarnell tommcgrath zoo animals leave comforts manmade habitats exotic adventure animated family film after escaping zoo four friends lion hippo zebra giraffe sent back africa when ship capsizes stranding madagascar island populated crazy critters pals must adapt jungle life new roles wild animals
9693,Children of Men,7.4,35.387874,cliveowen michaelcaine juliannemoore charliehunnam chiwetelejiofor drama action thriller sciencefiction policestate hippie rebel miracle future dystopia chaos aging childlessness faith survival birth dying alfonsocuarn in 2027 chaotic world humans longer procreate former activist agrees help transport miraculously pregnant woman sanctuary sea childs birth may help scientists save future humankind
36657,X-Men,6.8,4.66891,patrickstewart hughjackman ianmckellen halleberry famkejanssen adventure action sciencefiction mutant marvelcomic superhero basedoncomicbook superhuman bryansinger two mutants rogue wolverine come private academy kind whose resident superhero team xmen must oppose terrorist organization similar powers
8909,Wanted,6.4,73.82289,angelinajolie jamesmcavoy morganfreeman thomaskretschmann terencestamp action thriller crime assassin lossoffather secretsociety missionofmurder revenge timurbekmambetov doormat wesley gibson discovers recently murdered father wesley never knew belonged secret guild assassins after leatherclad sexpot drafts wesley society hones innate killing skills turns avenger
9802,The Rock,6.9,51.469576,seanconnery nicolascage edharris johnspencer davidmorse action adventure thriller sanfrancisco fbi gasattack alcatraz hostagesituation fbiagent michaelbay a group renegade marine commandos seizes stockpile chemical weapons takes alcatraz 81 tourists hostages their leader demands 100 million paid restitution families marines died covert ops launch 15 rockets carrying deadly vx gas san francisco bay area
950,Ice Age: The Meltdown,6.5,85.115058,rayromano johnleguizamo denisleary queenlatifah seannwilliamscott animation family comedy adventure mammoth sloth iceage barrierice icemelting iceberg flooding adventure lovers deluge sabertoothedtiger carlossaldanha diego manny sid return sequel hit animated movie ice age this time around deep freeze over icecovered earth starting melt destroy trios cherished valley the impending disaster prompts reunite warn beasts desperate situation
1824,50 First Dates,6.6,61.437586,adamsandler drewbarrymore robschneider seanastin lusiastrus comedy romance dejavu amnesia hawaii ladykiller romanticcomedy petersegal henry player skilled seducing women but veterinarian meets lucy girl quirky problem comes total recall realizes possible fall love againand again again thats delightful lucy shortterm memory henry must woo day day finally sweeps feet
